,price,mileage,oneowner,is_gas,is_diesel,is_electric,age,is_auto,is_cvt,is_manual,engine_L,is_PDI,is_GDI,is_MPFI,is_DOHC,engine_V_12V,engine_V_16V,engine_V_24V,engine_V_32V,engine_V_48V,engine_V_Others,drivetrain_2,drivetrain_4,drivetrain_Others,population,make_Acura,make_Alfa,make_Aston,make_Audi,make_BMW,make_Bentley,make_Buick,make_Cadillac,make_Chevrolet,make_Chrysler,make_Dodge,make_Ferrari,make_Ford,make_GMC,make_Genesis,make_Honda,make_Hyundai,make_INFINITI,make_Jaguar,make_Jeep,make_Kia,make_Lamborghini,make_Land,make_Lexus,make_Lincoln,make_Lotus,make_MINI,make_Maserati,make_Mazda,make_McLaren,make_Mercedes-Benz,make_Mercury,make_Mitsubishi,make_Nissan,make_Plymouth,make_Pontiac,make_Porsche,make_RAM,make_Rolls-Royce,make_Saturn,make_Scion,make_Subaru,make_Suzuki,make_Tesla,make_Toyota,make_Volkswagen,make_Volvo,make_smart
476,14777.0,56733,3,1,0,0,4,1,1,0,2.4,0,0,1,1,0,1,0,0,0,0,0,1,0,20136.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
486,50000.0,21941,3,1,0,0,2,1,0,0,5.7,0,0,1,1,0,0,0,1,0,0,0,1,0,32084.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
889,47497.0,42259,1,1,0,0,1,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,1,0,0,9897.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,34998.0,38607,1,1,0,0,3,1,0,0,0.6,0,0,0,0,0,0,0,0,0,1,1,0,0,23933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,19562.0,10163,1,1,0,0,4,1,0,0,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,12590.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1543,63999.0,14537,0,1,0,0,1,1,0,0,2.0,1,0,0,1,0,1,0,0,0,0,1,0,0,26773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
214,69995.0,20895,1,0,1,0,1,1,0,0,3.0,0,0,0,1,0,0,1,0,0,0,1,0,0,51019.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
753,47200.0,18691,0,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,56271.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2170,14900.0,44985,1,1,0,0,12,1,0,0,3.0,0,0,1,1,0,0,1,0,0,0,0,1,0,39586.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
171,39999.0,37061,3,1,0,0,2,1,0,0,5.7,0,0,1,0,0,1,0,0,0,0,1,0,0,10785.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
1047,34962.0,15368,3,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,4212.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,28988.0,83769,3,1,0,0,10,1,0,0,4.4,0,1,0,1,0,0,0,1,0,0,0,1,0,31454.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,45992.0,18875,1,1,0,0,1,0,0,1,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,24739.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1493,42000.0,19683,3,1,0,0,2,0,0,1,5.0,1,0,0,1,0,0,0,1,0,0,0,1,0,49028.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2249,88998.0,6703,1,1,0,0,3,1,0,0,4.7,0,1,0,1,0,0,0,1,0,0,0,1,0,36000.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
960,27988.0,21992,1,1,0,0,3,1,0,0,2.5,1,0,0,1,0,1,0,0,0,0,0,1,0,16032.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1495,37870.0,26647,1,1,0,0,2,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,19427.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2048,20375.0,43279,3,1,0,0,8,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,16067.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1824,35707.0,5342,3,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,44555.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1879,27995.0,25978,0,1,0,0,2,1,0,0,2.4,0,1,0,1,0,1,0,0,0,0,0,1,0,50737.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1888,29995.0,27646,0,1,0,0,4,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,7050.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
797,21147.0,49522,3,1,0,0,4,1,0,0,1.5,0,1,0,1,0,1,0,0,0,0,0,1,0,36761.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1052,24998.0,14822,3,1,0,0,3,1,0,0,1.4,0,0,1,1,0,1,0,0,0,0,1,0,0,12031.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
693,34998.0,48036,0,1,0,0,5,1,0,0,4.6,0,0,1,1,0,0,0,1,0,0,0,1,0,25689.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
487,34588.0,17660,1,1,0,0,3,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,105549.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
348,19200.0,33504,1,1,0,0,6,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,0,1,0,28838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
625,57500.0,25605,1,1,0,0,2,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,24388.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,19438.0,58836,1,1,0,0,8,1,0,0,3.5,0,0,1,1,0,0,1,0,0,0,1,0,0,50737.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,24951.0,48343,0,1,0,0,8,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,14056.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1995,47389.0,25113,1,1,0,0,2,1,0,0,5.7,0,0,1,1,0,0,0,1,0,0,1,0,0,45182.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1636,32477.0,66895,0,1,0,0,6,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,10461.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,36997.0,24954,3,1,0,0,2,1,0,0,3.5,0,1,0,0,0,0,1,0,0,0,1,0,0,57598.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
292,32777.0,12891,1,1,0,0,2,0,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,45309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1121,11642.0,116715,0,1,0,0,12,1,0,0,2.3,0,0,1,1,0,1,0,0,0,0,0,1,0,44260.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2292,17899.0,63570,0,1,0,0,8,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,21145.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1798,13999.0,34583,0,1,0,0,12,1,0,0,2.5,0,0,1,0,0,1,0,0,0,0,1,0,0,46092.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
1664,47993.0,37208,0,1,0,0,3,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,40365.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1310,21895.0,7132,1,1,0,0,0,0,1,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,24521.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
911,34391.0,27000,1,1,0,0,2,1,1,0,1.5,0,1,0,1,0,1,0,0,0,0,1,0,0,19309.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
544,28995.0,56758,0,1,0,0,4,1,0,0,3.5,0,0,1,1,0,0,1,0,0,0,0,1,0,58730.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1694,29995.0,36409,1,1,0,0,4,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,30321.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1084,33980.0,63387,3,1,0,0,5,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,48555.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
434,138999.0,13488,0,1,0,0,1,1,0,0,3.8,0,0,1,1,0,0,1,0,0,0,1,0,0,26773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1603,29998.0,16657,1,1,0,0,5,1,1,0,1.5,0,1,0,1,0,1,0,0,0,0,1,0,0,28972.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1237,44408.0,10713,1,1,0,0,1,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,21374.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,40809.0,50515,3,1,0,0,2,1,0,0,2.3,0,1,0,1,0,1,0,0,0,0,1,0,0,31647.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
651,45500.0,29157,3,1,0,0,2,1,0,0,2.7,1,0,0,1,0,0,1,0,0,0,1,0,0,34651.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1805,41902.0,26590,3,1,0,0,4,1,0,0,3.0,0,1,0,1,0,0,1,0,0,0,1,0,0,40407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,37088.0,28293,0,1,0,0,3,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,49968.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
168,18364.0,58169,0,1,0,0,2,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,41329.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
335,27189.0,45255,0,1,0,0,3,1,1,0,3.5,0,0,1,1,0,0,1,0,0,0,1,0,0,68191.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
687,42895.0,33403,1,1,0,0,3,1,0,0,3.5,1,0,0,1,0,0,1,0,0,0,0,1,0,13653.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1764,109999.0,15396,0,1,0,0,1,1,0,0,4.0,0,1,0,1,0,0,0,1,0,0,1,0,0,33847.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
422,15400.0,64181,0,1,0,0,21,0,0,1,1.8,0,0,1,1,0,1,0,0,0,0,0,1,0,39507.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1864,59477.0,51069,0,1,0,0,14,0,0,1,0.0,0,0,0,0,0,0,0,0,0,1,0,1,0,10613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1059,25997.0,65074,1,1,0,0,2,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,0,1,0,37433.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1810,64000.0,13399,1,1,0,0,1,1,0,0,2.7,1,0,0,1,0,0,1,0,0,0,1,0,0,36922.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1030,7885.0,193580,0,1,0,0,8,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,1,0,0,34560.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
227,40540.0,17238,1,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,42362.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
327,23491.0,99241,1,1,0,0,8,1,0,0,3.5,0,0,1,1,0,0,1,0,0,0,0,1,0,33678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1236,24995.0,59289,1,1,0,0,9,1,0,0,3.5,0,0,0,1,0,0,0,0,0,1,1,0,0,40407.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
504,22277.0,56438,0,1,0,0,5,0,0,1,2.5,0,0,1,1,0,1,0,0,0,0,1,0,0,27417.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
384,28490.0,31950,1,1,0,0,3,1,1,0,3.5,0,1,0,1,0,0,1,0,0,0,1,0,0,29587.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2225,31995.0,4296,1,1,0,0,1,1,1,0,2.0,0,0,1,1,0,1,0,0,0,0,0,1,0,10613.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
40,29595.0,24710,1,1,0,0,3,1,1,0,1.5,0,1,0,1,0,1,0,0,0,0,1,0,0,23933.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1584,14393.0,96941,3,1,0,0,11,1,0,0,3.5,0,0,1,1,0,0,1,0,0,0,1,0,0,19819.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
580,31998.0,26347,1,1,0,0,1,1,0,0,2.5,0,1,0,1,0,1,0,0,0,0,0,1,0,26773.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
672,21800.0,22326,1,1,0,0,2,1,0,0,1.4,0,0,1,1,0,1,0,0,0,0,0,1,0,63131.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1470,167995.0,31527,0,1,0,0,7,1,0,0,6.6,0,1,0,1,0,0,0,0,1,0,0,1,0,35825.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
1428,31390.0,35199,1,1,0,0,2,1,0,0,2.0,1,0,0,1,0,1,0,0,0,0,0,1,0,24170.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1725,27500.0,27077,1,1,0,0,3,1,0,0,0.0,0,0,0,0,0,0,0,0,0,1,1,0,0,23438.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,31991.0,35369,0,1,0,0,3,1,0,0,3.5,0,1,0,0,0,0,1,0,0,0,0,1,0,22752.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1802,25470.0,116913,0,1,0,0,6,1,0,0,5.3,0,1,0,0,0,1,0,0,0,0,1,0,0,17714.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2044,22997.0,83015,3,1,0,1,10,1,1,0,3.5,0,0,1,1,0,0,1,0,0,0,1,0,0,30236.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
758,61250.0,47579,1,1,0,0,5,1,0,0,4.0,0,1,0,1,0,0,0,1,0,0,0,1,0,24176.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
278,33991.0,12596,1,1,0,0,3,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,8434.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1632,23777.0,52759,0,1,0,0,7,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,16485.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,30695.0,35425,1,1,0,1,4,1,1,0,2.5,0,0,1,1,0,1,0,0,0,0,1,0,0,53029.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
681,35400.0,8916,1,1,0,0,1,1,1,0,3.5,0,0,1,1,0,0,1,0,0,0,1,0,0,34628.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
367,21900.0,24740,3,1,0,0,3,1,0,0,1.5,0,1,0,1,0,1,0,0,0,0,0,1,0,26732.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1518,55149.0,10540,0,1,0,0,1,1,0,0,2.0,0,1,0,1,0,1,0,0,0,0,1,0,0,5986.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
378,25000.0,65173,0,1,0,0,4,1,0,0,2.5,0,0,1,1,0,1,0,0,0,0,0,1,0,28838.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
1896,18623.0,66162,3,1,0,0,5,1,0,0,3.6,0,0,1,1,0,0,1,0,0,0,1,0,0,22786.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
797,6980.0,162171,3,1,0,0,13,1,0,0,4.0,0,0,1,0,1,0,0,0,0,0,1,0,0,46206.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,31995.0,27479,1,1,0,0,3,1,0,0,3.6,0,1,0,1,0,0,1,0,0,0,1,0,0,19172.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
